CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-18-2586-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO EVANGELICO VALLE DE GERAR,MANZANA II LOTE 40 COLONIA JUANA DE ARCO,22581344,ROSA ALBA LOPEZ PIRIR,FAUSTINO MORALES REYES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-3144-45,01-104,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO DE ENSEÑANZA BASICA SUPERACION JUVENIL,6A. CALLE 59-00 COLONIA PINARES DEL NORTE,22420695,ISRAEL PORTILLO HERNANDEZ,CARLOS ENRIQUE CARRERA CABRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-4449-45,01-110,CIUDAD CAPITAL,ZONA 18,IPMB CRISTIANO 'ELIM NORTE',"KM. 6.5 RUTA AL ATLANTICO,",22585870,ZUHILEM YESENIA ESTRADA ORTIZ,BERTA ELENA MORALES RUIZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-4450-45,01-104,CIUDAD CAPITAL,ZONA 18,IPMB 'MUNDO DE AMOR',8A. AVENIDA 10-78 COL. ATLANTIDA,22580315,ISRAEL PORTILLO HERNANDEZ,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-6954-45,01-111,CIUDAD CAPITAL,ZONA 18,IPMB ING. MOSHE DAYAN,MANZANA 7 'A' LOTE 967 COLONIA MAYA,22553553,ROSA ALBA LOPEZ PIRIR,ANA MARIA CRUZ RECINOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7020-45,01-106,CIUDAD CAPITAL,ZONA 18,INSTITUTO NACIONAL EXPERIMENTAL DE EDUCACION BASICA CON ORIENTACION OCUPACIONAL PROFESOR HECTOR NERI CASTAÑEDA CALDERON,KM. 9 RUTA AL ATLANTICO,22616422,CESAR ARNOLDO MARTINEZ GARCIA,SILDA NINETH MALDONADO CARDONA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7051-45,01-104,CIUDAD CAPITAL,ZONA 18,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA,17 CALLE 21 AV. B FINAL COL. ALAMEDA NORTE,42284345,ISRAEL PORTILLO HERNANDEZ,ALBA LUZ RODRIGUEZ GARCIA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7235-45,01-301,CIUDAD CAPITAL,ZONA 18,LICEO DE CIENCIAS Y TECNICAS DE COMPUTACION,0 CALLE 12-67 RUTA AL ATLANTICO KM. 5.5,22584488,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,WALTER GUILLERMO MURALLES LOPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7476-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO EVANGELICO 'GILGAL',"7A. CALLE 'A' 59-49, COLONIA PINARES DEL NORTE",50180257,ROSA ALBA LOPEZ PIRIR,CÉSAR AUGUSTO PINEDA PÉREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7516-45,01-110,CIUDAD CAPITAL,ZONA 18,LICEO MIXTO EVANGELICO FUENTE DE ENSEÑANZA,LOTE 102 SEC. C. COLONIA ILUSIONES,59452532,ZUHILEM YESENIA ESTRADA ORTIZ,MARIA LUISA CHACON ALDANA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7769-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO EVANGELICO PERSPECTIVA,LOTE 319 MANZANA 24 COLONIA JUANA DE ARCO,41736163,ROSA ALBA LOPEZ PIRIR,CRUZ FELIPE MIJANGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7777-45,01-110,CIUDAD CAPITAL,ZONA 18,LICEO DE COMPUTACION C.S.S.,13A. 6-46 COLONIA LAVARREDA,22561189,ZUHILEM YESENIA ESTRADA ORTIZ,ANNABELLA EMPERATRIZ JIMÉNEZ CASTELLANOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-7786-45,01-106,CIUDAD CAPITAL,ZONA 18,IEBC,"KM. 12.5 RUTA AL ATLANTICO, LO DE RODRIGUEZ",57732406,CESAR ARNOLDO MARTINEZ GARCIA,JAVIER SOTO VALDEZ,BASICO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8154-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO GALILEA,4TA. CALLE A 29-42 RESIDENCIALES GALILEA,22580452,ROSA ALBA LOPEZ PIRIR,JAIME LYONEL ERICASTILLA HERNÁNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8365-45,01-110,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO ATLANTIDA LA MONTAÑA,12AV. 13-95 ATLANTIDA,22551360,ZUHILEM YESENIA ESTRADA ORTIZ,MIRIAM PATRICIA GÓMEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8452-45,01-110,CIUDAD CAPITAL,ZONA 18,LICEO EVANGELICO FUENTE SAGRADA DEL SABER,LOTE 8 A SECCION I COLONIA LAS ILUSIONES,51326447,ZUHILEM YESENIA ESTRADA ORTIZ,DINA LISSETTE CHAMALÉ MARCOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8464-45,01-104,CIUDAD CAPITAL,ZONA 18,"LICEO EN COMPUTACION ""SHOFAR""",12 CALLE D 17-43 ALAMEDA IV,55526057,ISRAEL PORTILLO HERNANDEZ,EVELYN JEANNETH ARAGÓN REYES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8562-45,01-111,CIUDAD CAPITAL,ZONA 18,LICEO MIXTO 'TIKAL INTELECTUAL',"MANZANA 1 LOTE 3, COLONIA LA JOYA",22601825-22603263,ROSA ALBA LOPEZ PIRIR,,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8622-45,01-110,CIUDAD CAPITAL,ZONA 18,COLEGIO LOS OLIVOS DEL NORTE,RESIDENCIALES LOS OLIVOS,22852203,ZUHILEM YESENIA ESTRADA ORTIZ,IVONNE HAYDÉE MÉNDEZ CIFUENTES DE PARDO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8765-45,01-104,CIUDAD CAPITAL,ZONA 18,LICEO AMERICANO TECNOLOGICO DE COMPUTACION,LOTE 928 MZ. 8 COLONIA MAYA,22602017,ISRAEL PORTILLO HERNANDEZ,DAVID OLIVA LIMA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8897-45,01-403,CIUDAD CAPITAL,ZONA 18,LICEO DE CIENCIAS Y TECNICAS DE COMPUTACION,0 CALLE 12-67 LAVARREDA,22584488,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,WALTER GUILLERMO MURALLES LOPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-18-8902-45,01-110,CIUDAD CAPITAL,ZONA 18,LICEO FRANCO GUATEMALTECO,"MANZANA 19, LOTE 627, COLONIA MAYA",22554243,ZUHILEM YESENIA ESTRADA ORTIZ,LORNA MARLENY SIMEÓN CALDERÓN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-8995-45,01-106,CIUDAD CAPITAL,ZONA 18,LICEO CRISTIANO BRASIL,"LOTE 32,33 Y 34 SECTOR 4 MANZANA 3 RES. SAN ANTONIO",42283980,CESAR ARNOLDO MARTINEZ GARCIA,ANDREA ESTEFANÍA ESQUIVEL AMADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9213-45,01-110,CIUDAD CAPITAL,ZONA 18,COLEGIO TECNOLOGICO HOMBRE DE NAZARETH,"LOTE 60 MANZANA 4, COLONIA EL ROSARIO",22554484,ZUHILEM YESENIA ESTRADA ORTIZ,SULMAN ESPERANZA JIMENEZ CASTAÑAZA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9275-45,01-110,CIUDAD CAPITAL,ZONA 18,COLEGIO MUNDO EDUCATIVO DIGITAL,28 AVENIDA 26-87 COLONIA MAYA,22604152,ZUHILEM YESENIA ESTRADA ORTIZ,VILMA BEATRIZ DE LEÓN ORDOÑEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9313-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO CRISTIANO NUEVO CAMINO,"4A. AVENIDA LOTE 146, COLONIA KENNEDY",22570403,ROSA ALBA LOPEZ PIRIR,ROÉL ANTONIO VILLATORO GONZÁLEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9433-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO DEL NORTE,5A. CALLE 61-92 PINARES DEL NORTE,58259763,ROSA ALBA LOPEZ PIRIR,CLARA LUZ BAÍZA PÉREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9434-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO SANTA CATALINA DE SIENA,14 CALLE A 9-22 SAN RAFAEL III,42520413,ROSA ALBA LOPEZ PIRIR,MARIA ELENA HERNANDEZ XITAMUL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9512-45,01-111,CIUDAD CAPITAL,ZONA 18,CENTRO EDUCATIVO SARMIENTO,LOTE 62 SECCION D COLONIA LAS ILUSIONES,22545428,ROSA ALBA LOPEZ PIRIR,AMILZA YADIRA ARIAS CHUR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9663-45,01-106,CIUDAD CAPITAL,ZONA 18,COLEGIO CRISTIANO 'PUEBLO DE DIOS',"MANZANA 3 SECTOR 'A' LOTES NO. 11,12 Y 13 RESIDENCIALES SANTA CLARA I KM. 10 RUTA AL ATLANTICO",22607960,CESAR ARNOLDO MARTINEZ GARCIA,FREDY AMILCAR CRUZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9669-45,01-110,CIUDAD CAPITAL,ZONA 18,CENTRO EDUCATIVO LANCASTERIANO,"MANZANA 05, LOTE 579 COLONIA MAYA",22603936,ZUHILEM YESENIA ESTRADA ORTIZ,MEVIZ ASIVIA ARGUETA ALVARADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9671-45,01-403,CIUDAD CAPITAL,ZONA 18,CENTRO EDUCATIVO LANCASTERIANO,"MANZANA 05, LOTE 579 COLONIA MAYA",22603936,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MEVIZ ASIVIA ARGUETA ALVARADO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-18-9706-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO CRISTIANO 'SALEM',"61 AVENIDA 5-07, COLONIA PINARES DEL NORTE",41710407,ROSA ALBA LOPEZ PIRIR,CESAR ARTURO ERNESTO DE LEÓN ORDOÑEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9754-45,01-403,CIUDAD CAPITAL,ZONA 18,LICEO JUVENIL DE COMPUTACION C.S.S.,13 AVENIDA 13-46 COLONIA LAVARREDA,22561189,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ANNABELLA EMPERATRIZ JIMÉNEZ CASTELLANOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-18-9777-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO MIXTO 'VALLE DE JESUS',"43 AVENIDA ""B"" 44-70 ,RESIDENCIALES VALLE DE JESUS",22604053,ROSA ALBA LOPEZ PIRIR,SANDRA MARIBEL HERNÁNDEZ ENRÍQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-18-9841-45,01-111,CIUDAD CAPITAL,ZONA 18,COLEGIO REAL DEL VALLE,"27 AVENIDA 35-91, COLONIA VALLES DEL ENCINO",22603699,ROSA ALBA LOPEZ PIRIR,ALMA ARACELY BORRAYO RUANO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-19-0003-45,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NO.2,6A. AVENIDA 1-67 COLONIA LA FLORIDA,24340497,RONALD MAURICIO MORALES VIVAR,LILIAN MARIBELL GUZMÁN PATZÁN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0004-45,01-620,CIUDAD CAPITAL,ZONA 19,INEB,COLONIA FLORIDA,55144600,RONALD MAURICIO MORALES VIVAR,JUDITH IVONNE CRISTALES LÓPEZ,BASICO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0005-45,01-620,CIUDAD CAPITAL,ZONA 19,INEB PROFESORA NOEMÍ SANDOVAL CONDE DE MORÁN,9AV. 5-05 COLONIA LA FLORIDA,55053278,RONALD MAURICIO MORALES VIVAR,HÉCTOR DAVID GÓMEZ ARDIANO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0011-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO LA EDUCACION,"7A. AVENIDA 3-20, COLONIA LA FLORIDA",24310333,RONALD MAURICIO MORALES VIVAR,NATALY GABRIELA DE LEÓN URIZAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0017-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO BILINGUE SAN CARLOS,12 AVENIDA 7-72 COLONIA LA FLORIDA,24328423,RONALD MAURICIO MORALES VIVAR,ROLANDO CORADO GALVEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0018-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TECNICO VOCACIONAL GALILEI,9NA. AVENIDA 4-31,24370216,RONALD MAURICIO MORALES VIVAR,SONIA JOSEFINA MORALES CAXAJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0034-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO BILINGUE ESPECIALIZADO EN COMPUTACIÓN KAIROS,5A. AVENIDA 7-30 COLONIA LA FLORIDA,59394356,RONALD MAURICIO MORALES VIVAR,MIRNA DINORAH LÓPEZ NÁJERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0038-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGÉLICO MIXTO INNOVADOR,9NA. AVENIDA 0-15 ZONA 19 COLONIA LA FLORIDA,24329034,RONALD MAURICIO MORALES VIVAR,DANIEL ALEXANDER JIMÉNEZ LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0040-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGÉLICO MIXTO INNOVADOR,9NA.AVENIDA 0-15 ZONA 19 COLONIA LA FLORIDA,24329034,RONALD MAURICIO MORALES VIVAR,DANIEL ALEXANDER JIMÉNEZ LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0044-45,01-620,CIUDAD CAPITAL,ZONA 19,INSTITUTO MIXTO GUATEMALTECO ISRAELI,9A AVENIDA 3-91 COLONIA LA FLORIDA,24310253,RONALD MAURICIO MORALES VIVAR,LUIS FERNANDO GARCÍA VÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0047-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLOGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA,57351810,RONALD MAURICIO MORALES VIVAR,ANA ELIZABETH CUXIL CHAPAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0050-45,01-409,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLOGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA,23083552,IDALIA DEL ROSARIO LOPEZ SANDOVAL DE PAIZ,MARA LUZ LARIOS GUILLÉN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0051-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLOGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA,23083552,RONALD MAURICIO MORALES VIVAR,ANA ELIZABETH CUXIL CHAPAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0061-45,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NÚMERO 2,6A. AVENIDA 1-67 ZONA 19 COLONIA LA FLORIDA,22775656,RONALD MAURICIO MORALES VIVAR,LILIAN MARIBELL GUZMÁN PATZÁN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0062-45,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NÚMERO 2,6A. AVENIDA 1-67 ZONA 19 COLONIA LA FLORIDA,22775656,RONALD MAURICIO MORALES VIVAR,LILIAN MARIBELL GUZMÁN PATZÁN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0068-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO VOCACIONAL GALILEI,"9A. AVENIDA 4-31 ZONA 19, COLONIA LA FLORIDA",24370206,RONALD MAURICIO MORALES VIVAR,SONIA JOSEFINA MORALES CAXAJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0069-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO VOCACIONAL GALILEI,"9A. AVENIDA 4-31 ZONA 19, COLONIA LA FLORIDA",24370206,RONALD MAURICIO MORALES VIVAR,SONIA JOSEFINA MORALES CAXAJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0076-45,01-620,CIUDAD CAPITAL,ZONA 19,"COLEGIO EDUCATIVO ""LICDA. KIMBERLY MAZARIEGOS ENRÍQUEZ N. 1""",8VA. CALLE 11-25 ZONA 19 COL. LA FLORIDA,24378357,RONALD MAURICIO MORALES VIVAR,JUAN ENRIQUE MARTÍNEZ SOLANO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0080-45,01-620,CIUDAD CAPITAL,ZONA 19,"COLEGIO EDUCATIVO LICDA. KIMBERLY MAZARIEGOS ENRÍQUEZ NO. 2""",8VA. CALLE 11-22 Z. 19 COL. LA FLORIDA,24378357,RONALD MAURICIO MORALES VIVAR,ANNY VICTORIA PERDOMO VILLATORO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0084-45,01-620,CIUDAD CAPITAL,ZONA 19,"COLEGIO EDUCATIVO ""LICDA. KIMBERLY MAZARIEGOS ENRIQUEZ NO 3""",10 AVENIDA 02-79 ZONA 19 COLONIA LA FLORIDA,24378357,RONALD MAURICIO MORALES VIVAR,NORMA VERÓNICA GIL VALLECILLOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0086-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO MIXTO SAN PEDRO DAMIAN,8A. AVENIDA 01-41 COLONIA LA FLORIDA ZONA 19,23643767,RONALD MAURICIO MORALES VIVAR,KARLA MERCEDES PINEDA CHAVEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0088-45,01-620,CIUDAD CAPITAL,ZONA 19,CENTRO EDUCATIVO CRISTIANO FUENTE DE VIDA NÚMERO 2,6A. AVENIDA 1-67 ZONA 19 COLONIA LA FLORIDA,22775656,RONALD MAURICIO MORALES VIVAR,LILIAN MARIBELL GUZMÁN PATZÁN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00-19-0090-45,01-620,CIUDAD CAPITAL,ZONA 19,"CENTRO EDUCATIVO CRISTIANO ""FUENTE DE VIDA""","6A. AVENIDA 1-57 ZONA 19, COLONIA LA FLORIDA CENTRO EDUCATIVO CRISTIANO ""FUENTE DE VIDA""",2277565,RONALD MAURICIO MORALES VIVAR,VIVIAN DALILA ESTRADA RUANO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00-19-0092-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO COMERCIAL TECNOLÓGICO EL RODEO,CALZADA SAN JUAN 6-53 COLONIA LA FLORIDA ZONA 19,55899805,RONALD MAURICIO MORALES VIVAR,ANA ELIZABETH CUXIL CHAPAS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00-19-0093-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO VOCACIONAL GALILEI,"9A. AVENIDA 4-31 ZONA 19, COLONIA LA FLORIDA",24370206,RONALD MAURICIO MORALES VIVAR,SONIA JOSEFINA MORALES CAXAJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
00-19-0097-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO MIXTO BELÉN,"6A. AVENIDA 0-79 ZONA 19, COLONIA LA FLORIDA",22027878,RONALD MAURICIO MORALES VIVAR,JOAQUIN ANTONIO MANCILLA RIVERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA OCCIDENTE
00-19-0100-45,01-620,CIUDAD CAPITAL,ZONA 19,COLEGIO EVANGÉLICO MIXTO INTEGRAL,9A. AVENIDA 4-80 ZONA 19 COLONIA LA FLORIDA,22939523,RONALD MAURICIO MORALES VIVAR,JUAN JOSÉ JIMÉNEZ LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA OCCIDENTE
00-19-0104-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO SAN JUAN,CALZADA SAN JUAN 06-53 ZONA DIECINUEVE,25098974,RONALD MAURICIO MORALES VIVAR,HENRY DONALDO CIFUENTES HERNÁNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA OCCIDENTE
00-19-0109-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TECNOLÓGICO SAN JUAN,CALZADA SAN JUAN 06-53 COLONIA LA FLORIDA ZONA DIECINUEVE,25098974,RONALD MAURICIO MORALES VIVAR,HENRY DONALDO CIFUENTES HERNÁNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA OCCIDENTE
00-19-0110-45,01-620,CIUDAD CAPITAL,ZONA 19,LICEO TÉCNICO SAN JUAN,CALZADA SAN JUAN 06-53 COLONIA LA FLORIDA ZONA DIECINUEVE,25098974,RONALD MAURICIO MORALES VIVAR,HENRY DONALDO CIFUENTES HERNÁNDEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),GUATEMALA OCCIDENTE
